identifier,creatureType,Time,CanReproduce,CanGrow,CanAttack,Energy,MaxEnergy,Size,Age,Activity,herbivores,carnivores,plants,herbivores_e,carnivores_e,plants_e
7,0,28,0,0,0,0.7742625,5,1,2.267018,3,8,2,16,8,2,55.72074
8,0,28,0,0,0,2.085039,5,2.394273,2.163026,2,8,2,16,8,2,55.72074
9,0,28,0,0,0,0.8664778,5,1,1.345007,1,8,2,16,8,2,55.72074
11,0,28,0,0,0,0.9742957,5,1,0.2670001,1,8,2,16,8,2,55.72074
12,1,28,0,0,0,0.9885981,10,1,0.1240001,1,8,2,16,8,2,55.72074
13,0,28,0,0,0,0.9892982,5,1,0.1170001,1,8,2,16,8,2,55.72074
1,0,28,1,1,0,4.793646,5,5.791988,4.45286,3,8,2,16,8,2,55.88075
2,0,28,1,1,0,5.53089,5,6,4.45286,3,8,2,16,8,2,55.88075
3,0,28,0,0,0,1.350889,5,5.286688,4.45286,3,8,2,16,8,2,55.88075
6,1,28,1,0,0,3.2967,10,5.21681,4.45286,1,8,2,16,8,2,55.88075
7,0,28,0,0,0,0.7741625,5,1,2.268018,3,8,2,16,8,2,55.88075
8,0,28,0,0,0,2.084939,5,2.394273,2.164026,2,8,2,16,8,2,55.88075
9,0,28,0,0,0,0.8663778,5,1,1.346007,1,8,2,16,8,2,55.88075
11,0,28,0,0,0,0.9741957,5,1,0.2680001,1,8,2,16,8,2,55.88075
12,1,28,0,0,0,0.9884981,10,1,0.1250001,1,8,2,16,8,2,55.88075
13,0,28,0,0,0,0.9891982,5,1,0.1180001,1,8,2,16,8,2,55.88075
1,0,28,1,1,0,4.793546,5,5.791988,4.45386,3,8,2,16,8,2,56.04074
2,0,28,1,1,0,5.530789,5,6,4.45386,3,8,2,16,8,2,56.04074
3,0,28,0,0,0,1.350789,5,5.286688,4.45386,3,8,2,16,8,2,56.04074
6,1,28,1,0,0,3.2966,10,5.21681,4.45386,1,8,2,16,8,2,56.04074
7,0,28,0,0,0,0.7740625,5,1,2.269018,3,8,2,16,8,2,56.04074
8,0,28,0,0,0,2.084839,5,2.394273,2.165025,2,8,2,16,8,2,56.04074
9,0,28,0,0,0,0.8662778,5,1,1.347007,1,8,2,16,8,2,56.04074
11,0,28,0,0,0,0.9740957,5,1,0.2690001,1,8,2,16,8,2,56.04074
12,1,28,0,0,0,0.9883981,10,1,0.1260001,1,8,2,16,8,2,56.04074
13,0,28,0,0,0,0.9890982,5,1,0.1190001,1,8,2,16,8,2,56.04074
1,0,28,1,1,0,4.793446,5,5.791988,4.45486,3,8,2,16,8,2,56.20074
2,0,28,1,1,0,5.530689,5,6,4.45486,3,8,2,16,8,2,56.20074
3,0,28,0,0,0,1.350689,5,5.286688,4.45486,3,8,2,16,8,2,56.20074
6,1,28,1,0,0,3.2965,10,5.21681,4.45486,1,8,2,16,8,2,56.20074
7,0,28,0,0,0,0.7739625,5,1,2.270018,3,8,2,16,8,2,56.20074
8,0,28,0,0,0,2.084739,5,2.394273,2.166025,2,8,2,16,8,2,56.20074
9,0,28,0,0,0,0.8661778,5,1,1.348007,1,8,2,16,8,2,56.20074
11,0,28,0,0,0,0.9739957,5,1,0.2700001,1,8,2,16,8,2,56.20074
12,1,28,0,0,0,0.9882981,10,1,0.1270001,1,8,2,16,8,2,56.20074
13,0,28,0,0,0,0.9889982,5,1,0.1200001,1,8,2,16,8,2,56.20074
1,0,28,1,1,0,4.793346,5,5.791988,4.45586,3,8,2,16,8,2,56.36075
2,0,28,1,1,0,5.530589,5,6,4.45586,3,8,2,16,8,2,56.36075
3,0,28,0,0,0,1.350589,5,5.286688,4.45586,3,8,2,16,8,2,56.36075
6,1,28,1,0,0,3.2964,10,5.21681,4.45586,1,8,2,16,8,2,56.36075
7,0,28,0,0,0,0.7738625,5,1,2.271018,3,8,2,16,8,2,56.36075
8,0,28,0,0,0,2.08464,5,2.394273,2.167025,2,8,2,16,8,2,56.36075
9,0,28,0,0,0,0.8660778,5,1,1.349007,1,8,2,16,8,2,56.36075
11,0,28,0,0,0,0.9738957,5,1,0.2710001,1,8,2,16,8,2,56.36075
12,1,28,0,0,0,0.988198,10,1,0.1280001,1,8,2,16,8,2,56.36075
13,0,28,0,0,0,0.9888982,5,1,0.1210001,1,8,2,16,8,2,56.36075
1,0,28,1,1,0,4.793246,5,5.791988,4.45686,3,8,2,16,8,2,56.52074
2,0,28,1,1,0,5.530489,5,6,4.45686,3,8,2,16,8,2,56.52074
3,0,28,0,0,0,1.350489,5,5.286688,4.45686,3,8,2,16,8,2,56.52074
6,1,28,1,0,0,3.2963,10,5.21681,4.45686,1,8,2,16,8,2,56.52074
7,0,28,0,0,0,0.7737625,5,1,2.272018,3,8,2,16,8,2,56.52074
8,0,28,0,0,0,2.08454,5,2.394273,2.168025,2,8,2,16,8,2,56.52074
9,0,28,0,0,0,0.8659778,5,1,1.350007,1,8,2,16,8,2,56.52074
11,0,28,0,0,0,0.9737957,5,1,0.272,1,8,2,16,8,2,56.52074
12,1,28,0,0,0,0.988098,10,1,0.1290001,1,8,2,16,8,2,56.52074
13,0,28,0,0,0,0.9887981,5,1,0.1220001,1,8,2,16,8,2,56.52074
1,0,28,1,1,0,4.793146,5,5.791988,4.45786,3,8,2,16,8,2,56.68075
2,0,28,1,1,0,5.530389,5,6,4.45786,3,8,2,16,8,2,56.68075
3,0,28,0,0,0,1.350389,5,5.286688,4.45786,3,8,2,16,8,2,56.68075
6,1,28,1,0,0,3.296201,10,5.21681,4.45786,1,8,2,16,8,2,56.68075
7,0,28,0,0,0,0.7736624,5,1,2.273018,3,8,2,16,8,2,56.68075
8,0,28,0,0,0,2.08444,5,2.394273,2.169025,2,8,2,16,8,2,56.68075
9,0,28,0,0,0,0.8658777,5,1,1.351007,1,8,2,16,8,2,56.68075
11,0,28,0,0,0,0.9736956,5,1,0.273,1,8,2,16,8,2,56.68075
12,1,28,0,0,0,0.987998,10,1,0.1300001,1,8,2,16,8,2,56.68075
13,0,28,0,0,0,0.9886981,5,1,0.1230001,1,8,2,16,8,2,56.68075
1,0,28,1,1,0,4.793046,5,5.791988,4.458859,3,8,2,16,8,2,56.84074
2,0,28,1,1,0,5.530289,5,6,4.458859,3,8,2,16,8,2,56.84074
3,0,28,0,0,0,1.350289,5,5.286688,4.458859,3,8,2,16,8,2,56.84074
6,1,28,1,0,0,3.296101,10,5.21681,4.458859,1,8,2,16,8,2,56.84074
7,0,28,0,0,0,0.7735624,5,1,2.274018,3,8,2,16,8,2,56.84074
8,0,28,0,0,0,2.08434,5,2.394273,2.170025,2,8,2,16,8,2,56.84074
9,0,28,0,0,0,0.8657777,5,1,1.352007,1,8,2,16,8,2,56.84074
11,0,28,0,0,0,0.9735956,5,1,0.274,1,8,2,16,8,2,56.84074
12,1,28,0,0,0,0.987898,10,1,0.1310001,1,8,2,16,8,2,56.84074
13,0,28,0,0,0,0.9885981,5,1,0.1240001,1,8,2,16,8,2,56.84074
1,0,28,1,1,0,4.792945,5,5.791988,4.459859,3,8,2,16,8,2,57.00076
2,0,28,1,1,0,5.530189,5,6,4.459859,3,8,2,16,8,2,57.00076
3,0,28,0,0,0,1.350189,5,5.286688,4.459859,3,8,2,16,8,2,57.00076
6,1,28,1,0,0,3.296001,10,5.21681,4.459859,1,8,2,16,8,2,57.00076
7,0,28,0,0,0,0.7734624,5,1,2.275017,3,8,2,16,8,2,57.00076
8,0,28,0,0,0,2.08424,5,2.394273,2.171025,2,8,2,16,8,2,57.00076
9,0,28,0,0,0,0.8656777,5,1,1.353007,1,8,2,16,8,2,57.00076
11,0,28,0,0,0,0.9734956,5,1,0.275,1,8,2,16,8,2,57.00076
12,1,28,0,0,0,0.987798,10,1,0.1320001,1,8,2,16,8,2,57.00076
13,0,28,0,0,0,0.9884981,5,1,0.1250001,1,8,2,16,8,2,57.00076
1,0,28,1,1,0,4.792845,5,5.791988,4.460859,3,8,2,16,8,2,57.16074
2,0,28,1,1,0,5.530088,5,6,4.460859,3,8,2,16,8,2,57.16074
3,0,28,0,0,0,1.350089,5,5.286688,4.460859,3,8,2,16,8,2,57.16074
6,1,28,1,0,0,3.295901,10,5.21681,4.460859,1,8,2,16,8,2,57.16074
7,0,28,0,0,0,0.7733624,5,1,2.276017,3,8,2,16,8,2,57.16074
8,0,28,0,0,0,2.08414,5,2.394273,2.172025,2,8,2,16,8,2,57.16074
9,0,28,0,0,0,0.8655777,5,1,1.354007,1,8,2,16,8,2,57.16074
11,0,28,0,0,0,0.9733956,5,1,0.276,1,8,2,16,8,2,57.16074
12,1,28,0,0,0,0.987698,10,1,0.1330001,1,8,2,16,8,2,57.16074
13,0,28,0,0,0,0.9883981,5,1,0.1260001,1,8,2,16,8,2,57.16074
1,0,28,1,1,0,4.792745,5,5.791988,4.461859,3,8,2,16,8,2,57.32074
2,0,28,1,1,0,5.529988,5,6,4.461859,3,8,2,16,8,2,57.32074
3,0,28,0,0,0,1.349989,5,5.286688,4.461859,3,8,2,16,8,2,57.32074
6,1,28,1,0,0,3.295801,10,5.21681,4.461859,1,8,2,16,8,2,57.32074
7,0,28,0,0,0,0.7732624,5,1,2.277017,3,8,2,16,8,2,57.32074
8,0,28,0,0,0,2.08404,5,2.394273,2.173025,2,8,2,16,8,2,57.32074
9,0,28,0,0,0,0.8654777,5,1,1.355007,1,8,2,16,8,2,57.32074
11,0,28,0,0,0,0.9732956,5,1,0.277,1,8,2,16,8,2,57.32074
12,1,28,0,0,0,0.9875979,10,1,0.1340001,1,8,2,16,8,2,57.32074
13,0,28,0,0,0,0.9882981,5,1,0.1270001,1,8,2,16,8,2,57.32074
1,0,28,1,1,0,4.792645,5,5.791988,4.462859,3,8,2,16,8,2,57.48075
2,0,28,1,1,0,5.529888,5,6,4.462859,3,8,2,16,8,2,57.48075
3,0,28,0,0,0,1.349889,5,5.286688,4.462859,3,8,2,16,8,2,57.48075
6,1,28,1,0,0,3.295701,10,5.21681,4.462859,1,8,2,16,8,2,57.48075
7,0,28,0,0,0,0.7731624,5,1,2.278017,3,8,2,16,8,2,57.48075
8,0,28,0,0,0,2.08394,5,2.394273,2.174025,2,8,2,16,8,2,57.48075
9,0,28,0,0,0,0.8653777,5,1,1.356007,1,8,2,16,8,2,57.48075
11,0,28,0,0,0,0.9731956,5,1,0.278,1,8,2,16,8,2,57.48075
12,1,28,0,0,0,0.9874979,10,1,0.1350001,1,8,2,16,8,2,57.48075
13,0,28,0,0,0,0.988198,5,1,0.1280001,1,8,2,16,8,2,57.48075
1,0,28,1,1,0,4.792545,5,5.791988,4.463859,3,8,2,16,8,2,57.64074
2,0,28,1,1,0,5.529788,5,6,4.463859,3,8,2,16,8,2,57.64074
3,0,28,0,0,0,1.349789,5,5.286688,4.463859,3,8,2,16,8,2,57.64074
6,1,28,1,0,0,3.295601,10,5.21681,4.463859,1,8,2,16,8,2,57.64074
7,0,28,0,0,0,0.7730623,5,1,2.279017,3,8,2,16,8,2,57.64074
8,0,28,0,0,0,2.08384,5,2.394273,2.175025,2,8,2,16,8,2,57.64074
9,0,28,0,0,0,0.8652776,5,1,1.357007,1,8,2,16,8,2,57.64074
11,0,28,0,0,0,0.9730955,5,1,0.279,1,8,2,16,8,2,57.64074
12,1,28,0,0,0,0.9873979,10,1,0.1360001,1,8,2,16,8,2,57.64074
13,0,28,0,0,0,0.988098,5,1,0.1290001,1,8,2,16,8,2,57.64074
1,0,28,1,1,0,4.792445,5,5.791988,4.464859,3,8,2,16,8,2,57.80075
2,0,28,1,1,0,5.529688,5,6,4.464859,3,8,2,16,8,2,57.80075
3,0,28,0,0,0,1.349689,5,5.286688,4.464859,3,8,2,16,8,2,57.80075
6,1,28,1,0,0,3.295501,10,5.21681,4.464859,1,8,2,16,8,2,57.80075
7,0,28,0,0,0,0.7729623,5,1,2.280017,3,8,2,16,8,2,57.80075
8,0,28,0,0,0,2.08374,5,2.394273,2.176025,2,8,2,16,8,2,57.80075
9,0,28,0,0,0,0.8651776,5,1,1.358007,1,8,2,16,8,2,57.80075
11,0,28,0,0,0,0.9729955,5,1,0.2799999,1,8,2,16,8,2,57.80075
12,1,28,0,0,0,0.9872979,10,1,0.1370001,1,8,2,16,8,2,57.80075
13,0,28,0,0,0,0.987998,5,1,0.1300001,1,8,2,16,8,2,57.80075
1,0,28,1,1,0,4.792345,5,5.791988,4.465859,3,8,2,16,8,2,57.96074
2,0,28,1,1,0,5.529588,5,6,4.465859,3,8,2,16,8,2,57.96074
3,0,28,0,0,0,1.349589,5,5.286688,4.465859,3,8,2,16,8,2,57.96074
6,1,28,1,0,0,3.295401,10,5.21681,4.465859,1,8,2,16,8,2,57.96074
7,0,28,0,0,0,0.7728623,5,1,2.281017,3,8,2,16,8,2,57.96074
8,0,28,0,0,0,2.083641,5,2.394273,2.177025,2,8,2,16,8,2,57.96074
9,0,28,0,0,0,0.8650776,5,1,1.359007,1,8,2,16,8,2,57.96074
11,0,28,0,0,0,0.9728955,5,1,0.2809999,1,8,2,16,8,2,57.96074
12,1,28,0,0,0,0.9871979,10,1,0.1380001,1,8,2,16,8,2,57.96074
13,0,28,0,0,0,0.987898,5,1,0.1310001,1,8,2,16,8,2,57.96074
1,0,28,1,1,0,4.792244,5,5.791988,4.466859,3,8,2,16,8,2,58.12075
2,0,28,1,1,0,5.529488,5,6,4.466859,3,8,2,16,8,2,58.12075
3,0,28,0,0,0,1.349489,5,5.286688,4.466859,3,8,2,16,8,2,58.12075
6,1,28,1,0,0,3.295301,10,5.21681,4.466859,1,8,2,16,8,2,58.12075
7,0,28,0,0,0,0.7727623,5,1,2.282017,3,8,2,16,8,2,58.12075
8,0,28,0,0,0,2.083541,5,2.394273,2.178025,2,8,2,16,8,2,58.12075
9,0,28,0,0,0,0.8649776,5,1,1.360008,1,8,2,16,8,2,58.12075
11,0,28,0,0,0,0.9727955,5,1,0.2819999,1,8,2,16,8,2,58.12075
12,1,28,0,0,0,0.9870979,10,1,0.1390001,1,8,2,16,8,2,58.12075
13,0,28,0,0,0,0.987798,5,1,0.1320001,1,8,2,16,8,2,58.12075
1,0,28,1,1,0,4.792144,5,5.791988,4.467859,3,8,2,16,8,2,58.28074
2,0,28,1,1,0,5.529387,5,6,4.467859,3,8,2,16,8,2,58.28074
3,0,28,0,0,0,1.349389,5,5.286688,4.467859,3,8,2,16,8,2,58.28074
6,1,28,1,0,0,3.295202,10,5.21681,4.467859,1,8,2,16,8,2,58.28074
7,0,28,0,0,0,0.7726623,5,1,2.283017,3,8,2,16,8,2,58.28074
8,0,28,0,0,0,2.083441,5,2.394273,2.179024,2,8,2,16,8,2,58.28074
9,0,28,0,0,0,0.8648776,5,1,1.361008,1,8,2,16,8,2,58.28074
11,0,28,0,0,0,0.9726955,5,1,0.2829999,1,8,2,16,8,2,58.28074
12,1,28,0,0,0,0.9869978,10,1,0.1400001,1,8,2,16,8,2,58.28074
13,0,28,0,0,0,0.987698,5,1,0.1330001,1,8,2,16,8,2,58.28074
1,0,28,1,1,0,4.792044,5,5.791988,4.468859,3,8,2,16,8,2,58.44075
2,0,28,1,1,0,5.529287,5,6,4.468859,3,8,2,16,8,2,58.44075
3,0,28,0,0,0,1.349289,5,5.286688,4.468859,3,8,2,16,8,2,58.44075
6,1,28,1,0,0,3.295102,10,5.21681,4.468859,1,8,2,16,8,2,58.44075
7,0,28,0,0,0,0.7725623,5,1,2.284017,3,8,2,16,8,2,58.44075
8,0,28,0,0,0,2.083341,5,2.394273,2.180024,2,8,2,16,8,2,58.44075
9,0,28,0,0,0,0.8647776,5,1,1.362008,1,8,2,16,8,2,58.44075
11,0,28,0,0,0,0.9725955,5,1,0.2839999,1,8,2,16,8,2,58.44075
12,1,28,0,0,0,0.9868978,10,1,0.1410001,1,8,2,16,8,2,58.44075
13,0,28,0,0,0,0.9875979,5,1,0.1340001,1,8,2,16,8,2,58.44075
1,0,28,1,1,0,4.791944,5,5.791988,4.469859,3,8,2,16,8,2,58.60075
2,0,28,1,1,0,5.529187,5,6,4.469859,3,8,2,16,8,2,58.60075
3,0,28,0,0,0,1.349189,5,5.286688,4.469859,3,8,2,16,8,2,58.60075
6,1,28,1,0,0,3.295002,10,5.21681,4.469859,1,8,2,16,8,2,58.60075
7,0,28,0,0,0,0.7724622,5,1,2.285017,3,8,2,16,8,2,58.60075
8,0,28,0,0,0,2.083241,5,2.394273,2.181024,2,8,2,16,8,2,58.60075
9,0,28,0,0,0,0.8646775,5,1,1.363008,1,8,2,16,8,2,58.60075
11,0,28,0,0,0,0.9724954,5,1,0.2849999,1,8,2,16,8,2,58.60075
12,1,28,0,0,0,0.9867978,10,1,0.1420001,1,8,2,16,8,2,58.60075
13,0,28,0,0,0,0.9874979,5,1,0.1350001,1,8,2,16,8,2,58.60075
1,0,28,1,1,0,4.791844,5,5.791988,4.470859,3,8,2,16,8,2,58.76074
2,0,28,1,1,0,5.529087,5,6,4.470859,3,8,2,16,8,2,58.76074
3,0,28,0,0,0,1.349089,5,5.286688,4.470859,3,8,2,16,8,2,58.76074
6,1,28,1,0,0,3.294902,10,5.21681,4.470859,1,8,2,16,8,2,58.76074
7,0,28,0,0,0,0.7723622,5,1,2.286017,3,8,2,16,8,2,58.76074
8,0,28,0,0,0,2.083141,5,2.394273,2.182024,2,8,2,16,8,2,58.76074
9,0,28,0,0,0,0.8645775,5,1,1.364008,1,8,2,16,8,2,58.76074
11,0,28,0,0,0,0.9723954,5,1,0.2859999,1,8,2,16,8,2,58.76074
12,1,28,0,0,0,0.9866978,10,1,0.1430001,1,8,2,16,8,2,58.76074
13,0,28,0,0,0,0.9873979,5,1,0.1360001,1,8,2,16,8,2,58.76074
1,0,28,1,1,0,4.791744,5,5.791988,4.471859,3,8,2,16,8,2,58.92075
2,0,28,1,1,0,5.528987,5,6,4.471859,3,8,2,16,8,2,58.92075
3,0,28,0,0,0,1.348989,5,5.286688,4.471859,3,8,2,16,8,2,58.92075
6,1,28,1,0,0,3.294802,10,5.21681,4.471859,1,8,2,16,8,2,58.92075
7,0,28,0,0,0,0.7722622,5,1,2.287017,3,8,2,16,8,2,58.92075
8,0,28,0,0,0,2.083041,5,2.394273,2.183024,2,8,2,16,8,2,58.92075
9,0,28,0,0,0,0.8644775,5,1,1.365008,1,8,2,16,8,2,58.92075
11,0,28,0,0,0,0.9722954,5,1,0.2869999,1,8,2,16,8,2,58.92075
12,1,28,0,0,0,0.9865978,10,1,0.1440001,1,8,2,16,8,2,58.92075
13,0,28,0,0,0,0.9872979,5,1,0.1370001,1,8,2,16,8,2,58.92075
1,0,28,1,1,0,4.791644,5,5.791988,4.472858,3,8,2,16,8,2,59.08074
2,0,28,1,1,0,5.528887,5,6,4.472858,3,8,2,16,8,2,59.08074
3,0,28,0,0,0,1.348889,5,5.286688,4.472858,3,8,2,16,8,2,59.08074
6,1,28,1,0,0,3.294702,10,5.21681,4.472858,1,8,2,16,8,2,59.08074
7,0,28,0,0,0,0.7721622,5,1,2.288017,3,8,2,16,8,2,59.08074
8,0,28,0,0,0,2.082941,5,2.394273,2.184024,2,8,2,16,8,2,59.08074
9,0,28,0,0,0,0.8643775,5,1,1.366008,1,8,2,16,8,2,59.08074
11,0,28,0,0,0,0.9721954,5,1,0.2879998,1,8,2,16,8,2,59.08074
12,1,28,0,0,0,0.9864978,10,1,0.1450001,1,8,2,16,8,2,59.08074
13,0,28,0,0,0,0.9871979,5,1,0.1380001,1,8,2,16,8,2,59.08074
1,0,28,1,1,0,4.791543,5,5.791988,4.473858,3,8,2,16,8,2,59.24075
2,0,28,1,1,0,5.528787,5,6,4.473858,3,8,2,16,8,2,59.24075
3,0,28,0,0,0,1.348789,5,5.286688,4.473858,3,8,2,16,8,2,59.24075
6,1,28,1,0,0,3.294602,10,5.21681,4.473858,1,8,2,16,8,2,59.24075
7,0,28,0,0,0,0.7720622,5,1,2.289016,3,8,2,16,8,2,59.24075
8,0,28,0,0,0,2.082841,5,2.394273,2.185024,2,8,2,16,8,2,59.24075
9,0,28,0,0,0,0.8642775,5,1,1.367008,1,8,2,16,8,2,59.24075
11,0,28,0,0,0,0.9720954,5,1,0.2889998,1,8,2,16,8,2,59.24075
12,1,28,0,0,0,0.9863977,10,1,0.1460001,1,8,2,16,8,2,59.24075
13,0,28,0,0,0,0.9870979,5,1,0.1390001,1,8,2,16,8,2,59.24075
1,0,28,1,1,0,4.791443,5,5.791988,4.474858,3,8,2,16,8,2,59.40074
2,0,28,1,1,0,5.528687,5,6,4.474858,3,8,2,16,8,2,59.40074
3,0,28,0,0,0,1.348689,5,5.286688,4.474858,3,8,2,16,8,2,59.40074
6,1,28,1,0,0,3.294502,10,5.21681,4.474858,1,8,2,16,8,2,59.40074
7,0,28,0,0,0,0.7719622,5,1,2.290016,3,8,2,16,8,2,59.40074
8,0,28,0,0,0,2.082741,5,2.394273,2.186024,2,8,2,16,8,2,59.40074
9,0,28,0,0,0,0.8641775,5,1,1.368008,1,8,2,16,8,2,59.40074
11,0,28,0,0,0,0.9719954,5,1,0.2899998,1,8,2,16,8,2,59.40074
12,1,28,0,0,0,0.9862977,10,1,0.1470001,1,8,2,16,8,2,59.40074
13,0,28,0,0,0,0.9869978,5,1,0.1400001,1,8,2,16,8,2,59.40074
1,0,28,1,1,0,4.791343,5,5.791988,4.475858,3,8,2,16,8,2,59.56076
2,0,28,1,1,0,5.528586,5,6,4.475858,3,8,2,16,8,2,59.56076
3,0,28,0,0,0,1.348589,5,5.286688,4.475858,3,8,2,16,8,2,59.56076
6,1,28,1,0,0,3.294402,10,5.21681,4.475858,1,8,2,16,8,2,59.56076
7,0,28,0,0,0,0.7718621,5,1,2.291016,3,8,2,16,8,2,59.56076
8,0,28,0,0,0,2.082642,5,2.394273,2.187024,2,8,2,16,8,2,59.56076
9,0,28,0,0,0,0.8640774,5,1,1.369008,1,8,2,16,8,2,59.56076
11,0,28,0,0,0,0.9718953,5,1,0.2909998,1,8,2,16,8,2,59.56076
12,1,28,0,0,0,0.9861977,10,1,0.1480001,1,8,2,16,8,2,59.56076
13,0,28,0,0,0,0.9868978,5,1,0.1410001,1,8,2,16,8,2,59.56076
1,0,28,1,1,0,4.791243,5,5.791988,4.476858,3,8,2,16,8,2,59.72075
2,0,28,1,1,0,5.528486,5,6,4.476858,3,8,2,16,8,2,59.72075
3,0,28,0,0,0,1.348489,5,5.286688,4.476858,3,8,2,16,8,2,59.72075
6,1,28,1,0,0,3.294302,10,5.21681,4.476858,1,8,2,16,8,2,59.72075
7,0,28,0,0,0,0.7717621,5,1,2.292016,3,8,2,16,8,2,59.72075
8,0,28,0,0,0,2.082542,5,2.394273,2.188024,2,8,2,16,8,2,59.72075
9,0,28,0,0,0,0.8639774,5,1,1.370008,1,8,2,16,8,2,59.72075
11,0,28,0,0,0,0.9717953,5,1,0.2919998,1,8,2,16,8,2,59.72075
12,1,28,0,0,0,0.9860977,10,1,0.1490001,1,8,2,16,8,2,59.72075
13,0,28,0,0,0,0.9867978,5,1,0.1420001,1,8,2,16,8,2,59.72075
1,0,28,1,1,0,4.791143,5,5.791988,4.477858,3,8,2,16,8,2,59.88076
2,0,28,1,1,0,5.528386,5,6,4.477858,3,8,2,16,8,2,59.88076
3,0,28,0,0,0,1.348389,5,5.286688,4.477858,3,8,2,16,8,2,59.88076
6,1,28,1,0,0,3.294203,10,5.21681,4.477858,1,8,2,16,8,2,59.88076
7,0,28,0,0,0,0.7716621,5,1,2.293016,3,8,2,16,8,2,59.88076
8,0,28,0,0,0,2.082442,5,2.394273,2.189024,2,8,2,16,8,2,59.88076
9,0,28,0,0,0,0.8638774,5,1,1.371008,1,8,2,16,8,2,59.88076
11,0,28,0,0,0,0.9716953,5,1,0.2929998,1,8,2,16,8,2,59.88076
12,1,28,0,0,0,0.9859977,10,1,0.1500001,1,8,2,16,8,2,59.88076
13,0,28,0,0,0,0.9866978,5,1,0.1430001,1,8,2,16,8,2,59.88076
1,0,28,1,1,0,4.791043,5,5.791988,4.478858,3,8,2,16,8,2,60.04075
2,0,28,1,1,0,5.528286,5,6,4.478858,3,8,2,16,8,2,60.04075
3,0,28,0,0,0,1.348289,5,5.286688,4.478858,3,8,2,16,8,2,60.04075
6,1,28,1,0,0,3.294103,10,5.21681,4.478858,1,8,2,16,8,2,60.04075
7,0,28,0,0,0,0.7715621,5,1,2.294016,3,8,2,16,8,2,60.04075
8,0,28,0,0,0,2.082342,5,2.394273,2.190024,2,8,2,16,8,2,60.04075
9,0,28,0,0,0,0.8637774,5,1,1.372008,1,8,2,16,8,2,60.04075
11,0,28,0,0,0,0.9715953,5,1,0.2939998,1,8,2,16,8,2,60.04075
12,1,28,0,0,0,0.9858977,10,1,0.1510001,1,8,2,16,8,2,60.04075
13,0,28,0,0,0,0.9865978,5,1,0.1440001,1,8,2,16,8,2,60.04075
1,0,28,1,1,0,4.790943,5,5.791988,4.479858,3,8,2,16,8,2,60.20074
2,0,28,1,1,0,5.528186,5,6,4.479858,3,8,2,16,8,2,60.20074
3,0,28,0,0,0,1.348189,5,5.286688,4.479858,3,8,2,16,8,2,60.20074
6,1,28,1,0,0,3.294003,10,5.21681,4.479858,1,8,2,16,8,2,60.20074
7,0,28,0,0,0,0.7714621,5,1,2.295016,3,8,2,16,8,2,60.20074
8,0,28,0,0,0,2.082242,5,2.394273,2.191024,2,8,2,16,8,2,60.20074
9,0,28,0,0,0,0.8636774,5,1,1.373008,1,8,2,16,8,2,60.20074
11,0,28,0,0,0,0.9714953,5,1,0.2949997,1,8,2,16,8,2,60.20074
12,1,28,0,0,0,0.9857976,10,1,0.1520001,1,8,2,16,8,2,60.20074
13,0,28,0,0,0,0.9864978,5,1,0.1450001,1,8,2,16,8,2,60.20074
1,0,28,1,1,0,4.790843,5,5.791988,4.480858,3,8,2,16,8,2,60.36076
2,0,28,1,1,0,5.528086,5,6,4.480858,3,8,2,16,8,2,60.36076
3,0,28,0,0,0,1.348089,5,5.286688,4.480858,3,8,2,16,8,2,60.36076
6,1,28,1,0,0,3.293903,10,5.21681,4.480858,1,8,2,16,8,2,60.36076
7,0,28,0,0,0,0.7713621,5,1,2.296016,3,8,2,16,8,2,60.36076
8,0,28,0,0,0,2.082142,5,2.394273,2.192024,2,8,2,16,8,2,60.36076
9,0,28,0,0,0,0.8635774,5,1,1.374008,1,8,2,16,8,2,60.36076
11,0,28,0,0,0,0.9713953,5,1,0.2959997,1,8,2,16,8,2,60.36076
12,1,28,0,0,0,0.9856976,10,1,0.1530001,1,8,2,16,8,2,60.36076
13,0,28,0,0,0,0.9863977,5,1,0.1460001,1,8,2,16,8,2,60.36076
1,0,28,1,1,0,4.790742,5,5.791988,4.481858,3,8,2,16,8,2,60.52074
2,0,28,1,1,0,5.527986,5,6,4.481858,3,8,2,16,8,2,60.52074
3,0,28,0,0,0,1.347989,5,5.286688,4.481858,3,8,2,16,8,2,60.52074
6,1,28,1,0,0,3.293803,10,5.21681,4.481858,1,8,2,16,8,2,60.52074
7,0,28,0,0,0,0.771262,5,1,2.297016,3,8,2,16,8,2,60.52074
8,0,28,0,0,0,2.082042,5,2.394273,2.193023,2,8,2,16,8,2,60.52074
9,0,28,0,0,0,0.8634773,5,1,1.375008,1,8,2,16,8,2,60.52074
11,0,28,0,0,0,0.9712952,5,1,0.2969997,1,8,2,16,8,2,60.52074
12,1,28,0,0,0,0.9855976,10,1,0.1540001,1,8,2,16,8,2,60.52074
13,0,28,0,0,0,0.9862977,5,1,0.1470001,1,8,2,16,8,2,60.52074
1,0,28,1,1,0,4.790642,5,5.791988,4.482858,3,8,2,16,8,2,60.68075
2,0,28,1,1,0,5.527885,5,6,4.482858,3,8,2,16,8,2,60.68075
3,0,28,0,0,0,1.347889,5,5.286688,4.482858,3,8,2,16,8,2,60.68075
